file,num_clusters,silhouette,db_index,ch_index,params
iris-clustering.csv,3,0.6821311075682466,0.3923572653164385,485.0381159220905,"{'max_iterations': 500, 'awareness_probability': 0.17077592154074905, 'max_ranges': array([7.9, 4.4, 6.9, 2.5]), 'num_crows': 15}"
iris-clustering.csv,3,0.44302838646075343,0.6142214271548321,319.9984731028376,"{'max_iterations': 500, 'awareness_probability': 0.17077592154074905, 'max_ranges': array([7.9, 4.4, 6.9, 2.5]), 'num_crows': 20}"
iris-clustering.csv,3,0.5400678435746527,0.6763515354861761,535.3893731840751,"{'max_iterations': 500, 'awareness_probability': 0.17077592154074905, 'max_ranges': array([7.9, 4.4, 6.9, 2.5]), 'num_crows': 25}"
wine-clustering.csv,3,0.5680578672156196,0.5363585894644352,560.4074357223676,"{'max_iterations': 100, 'awareness_probability': 0.17077592154074905, 'max_ranges': array([1.483e+01, 5.800e+00, 3.230e+00, 3.000e+01, 1.620e+02, 3.880e+00,
       5.080e+00, 6.600e-01, 3.580e+00, 1.300e+01, 1.710e+00, 4.000e+00,
       1.680e+03]), 'num_crows': 5}"
wine-clustering.csv,3,0.558308494204462,0.528066172854062,526.9994666707308,"{'max_iterations': 100, 'awareness_probability': 0.17077592154074905, 'max_ranges': array([1.483e+01, 5.800e+00, 3.230e+00, 3.000e+01, 1.620e+02, 3.880e+00,
       5.080e+00, 6.600e-01, 3.580e+00, 1.300e+01, 1.710e+00, 4.000e+00,
       1.680e+03]), 'num_crows': 10}"
wine-clustering.csv,3,0.571138193786884,0.5342431775436288,561.815657860671,"{'max_iterations': 100, 'awareness_probability': 0.17077592154074905, 'max_ranges': array([1.483e+01, 5.800e+00, 3.230e+00, 3.000e+01, 1.620e+02, 3.880e+00,
       5.080e+00, 6.600e-01, 3.580e+00, 1.300e+01, 1.710e+00, 4.000e+00,
       1.680e+03]), 'num_crows': 15}"
wine-clustering.csv,3,0.5708303868116225,0.5316801818576827,556.1459974410649,"{'max_iterations': 100, 'awareness_probability': 0.17077592154074905, 'max_ranges': array([1.483e+01, 5.800e+00, 3.230e+00, 3.000e+01, 1.620e+02, 3.880e+00,
       5.080e+00, 6.600e-01, 3.580e+00, 1.300e+01, 1.710e+00, 4.000e+00,
       1.680e+03]), 'num_crows': 20}"
wine-clustering.csv,3,0.5694182163064163,0.5314961253942362,553.8718744796961,"{'max_iterations': 100, 'awareness_probability': 0.17077592154074905, 'max_ranges': array([1.483e+01, 5.800e+00, 3.230e+00, 3.000e+01, 1.620e+02, 3.880e+00,
       5.080e+00, 6.600e-01, 3.580e+00, 1.300e+01, 1.710e+00, 4.000e+00,
       1.680e+03]), 'num_crows': 25}"
wine-clustering.csv,3,0.5708303868116225,0.5316801818576827,556.1459974410649,"{'max_iterations': 200, 'awareness_probability': 0.17077592154074905, 'max_ranges': array([1.483e+01, 5.800e+00, 3.230e+00, 3.000e+01, 1.620e+02, 3.880e+00,
       5.080e+00, 6.600e-01, 3.580e+00, 1.300e+01, 1.710e+00, 4.000e+00,
       1.680e+03]), 'num_crows': 5}"
wine-clustering.csv,3,0.558308494204462,0.528066172854062,526.9994666707308,"{'max_iterations': 200, 'awareness_probability': 0.17077592154074905, 'max_ranges': array([1.483e+01, 5.800e+00, 3.230e+00, 3.000e+01, 1.620e+02, 3.880e+00,
       5.080e+00, 6.600e-01, 3.580e+00, 1.300e+01, 1.710e+00, 4.000e+00,
       1.680e+03]), 'num_crows': 10}"
wine-clustering.csv,3,0.5694182163064163,0.5314961253942362,553.8718744796961,"{'max_iterations': 200, 'awareness_probability': 0.17077592154074905, 'max_ranges': array([1.483e+01, 5.800e+00, 3.230e+00, 3.000e+01, 1.620e+02, 3.880e+00,
       5.080e+00, 6.600e-01, 3.580e+00, 1.300e+01, 1.710e+00, 4.000e+00,
       1.680e+03]), 'num_crows': 15}"
wine-clustering.csv,3,0.5666480408636572,0.5292394126003165,539.3792353535451,"{'max_iterations': 200, 'awareness_probability': 0.17077592154074905, 'max_ranges': array([1.483e+01, 5.800e+00, 3.230e+00, 3.000e+01, 1.620e+02, 3.880e+00,
       5.080e+00, 6.600e-01, 3.580e+00, 1.300e+01, 1.710e+00, 4.000e+00,
       1.680e+03]), 'num_crows': 20}"
wine-clustering.csv,3,0.565975174475094,0.5289914474640863,538.1230978656934,"{'max_iterations': 200, 'awareness_probability': 0.17077592154074905, 'max_ranges': array([1.483e+01, 5.800e+00, 3.230e+00, 3.000e+01, 1.620e+02, 3.880e+00,
       5.080e+00, 6.600e-01, 3.580e+00, 1.300e+01, 1.710e+00, 4.000e+00,
       1.680e+03]), 'num_crows': 25}"
wine-clustering.csv,3,0.5676478904070844,0.5303632702757954,545.9535964381871,"{'max_iterations': 500, 'awareness_probability': 0.17077592154074905, 'max_ranges': array([1.483e+01, 5.800e+00, 3.230e+00, 3.000e+01, 1.620e+02, 3.880e+00,
       5.080e+00, 6.600e-01, 3.580e+00, 1.300e+01, 1.710e+00, 4.000e+00,
       1.680e+03]), 'num_crows': 5}"
wine-clustering.csv,3,0.5708303868116225,0.5316801818576826,556.1459974410649,"{'max_iterations': 500, 'awareness_probability': 0.17077592154074905, 'max_ranges': array([1.483e+01, 5.800e+00, 3.230e+00, 3.000e+01, 1.620e+02, 3.880e+00,
       5.080e+00, 6.600e-01, 3.580e+00, 1.300e+01, 1.710e+00, 4.000e+00,
       1.680e+03]), 'num_crows': 10}"
wine-clustering.csv,3,0.5694182163064163,0.5314961253942362,553.8718744796961,"{'max_iterations': 500, 'awareness_probability': 0.17077592154074905, 'max_ranges': array([1.483e+01, 5.800e+00, 3.230e+00, 3.000e+01, 1.620e+02, 3.880e+00,
       5.080e+00, 6.600e-01, 3.580e+00, 1.300e+01, 1.710e+00, 4.000e+00,
       1.680e+03]), 'num_crows': 15}"
wine-clustering.csv,3,0.5694182163064163,0.5314961253942362,553.8718744796961,"{'max_iterations': 500, 'awareness_probability': 0.17077592154074905, 'max_ranges': array([1.483e+01, 5.800e+00, 3.230e+00, 3.000e+01, 1.620e+02, 3.880e+00,
       5.080e+00, 6.600e-01, 3.580e+00, 1.300e+01, 1.710e+00, 4.000e+00,
       1.680e+03]), 'num_crows': 20}"
wine-clustering.csv,3,0.5708303868116225,0.5316801818576826,556.1459974410649,"{'max_iterations': 500, 'awareness_probability': 0.17077592154074905, 'max_ranges': array([1.483e+01, 5.800e+00, 3.230e+00, 3.000e+01, 1.620e+02, 3.880e+00,
       5.080e+00, 6.600e-01, 3.580e+00, 1.300e+01, 1.710e+00, 4.000e+00,
       1.680e+03]), 'num_crows': 25}"
